week_start,geo,device,channel,campaign,impressions,clicks,sessions,add_to_cart,begin_checkout,purchases,revenue,spend,platform_roas_reported,last_click_roas,position_based_roas,time_decay_roas,shipping_issue_rate,bot_rate,ghost_impressions,holdout_flag
2024-03-04,NL-NH,Mobile,Affiliate,Aff-NetA,15266,282,290,78,55,1,78.49,0.0,0.0,0.0,0.0,0.0,0.185,0.01,0,0
2024-03-04,NL-NH,Mobile,Referral,ReferAFriend,587,18,135,28,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.029,0,0
2024-03-04,NL-NH,Desktop,Paid Search,NonBrand-Home,29011,990,1034,294,169,4,291.36,582.64,0.68,0.5,0.49,0.47,0.35,0.017,8899,0
2024-03-04,NL-NH,Desktop,Paid Social,Retargeting-Catalog,36159,427,535,139,101,1,71.83,154.83,0.72,0.46,0.4,0.39,0.041,0.062,11705,0
2024-03-04,NL-NH,Desktop,Organic,SEO-Core,1199,28,392,119,71,2,146.83,0.0,0.0,0.0,0.0,0.0,0.097,0.015,0,0
2024-03-04,NL-NH,Desktop,Direct,Direct,2832,77,506,114,80,3,230.78,0.0,0.0,0.0,0.0,0.0,0.064,0.021,0,0
2024-03-04,NL-NH,Desktop,Email/SMS,Lifecycle-Reactivation,1900,95,152,38,28,1,73.05,52.27,1.4,1.4,1.39,1.37,0.212,0.025,0,0
2024-03-04,NL-NH,Desktop,Affiliate,Aff-NetB,10725,175,239,68,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.031,0,0
2024-03-04,NL-NH,Desktop,Referral,ReferAFriend,409,19,123,38,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.037,0,0
2024-03-04,NL-ZH,Mobile,Paid Search,NonBrand-Home,26160,787,879,216,154,4,289.7,499.45,0.78,0.58,0.51,0.47,0.206,0.031,12238,0
2024-03-04,NL-ZH,Mobile,Paid Social,Retargeting-Catalog,53219,671,697,177,113,1,73.67,224.84,0.51,0.33,0.33,0.25,0.038,0.08,13450,0
2024-03-04,NL-ZH,Mobile,Organic,SEO-Core,1046,33,346,90,53,1,75.46,0.0,0.0,0.0,0.0,0.0,0.191,0.039,0,0
2024-03-04,NL-ZH,Mobile,Direct,Direct,1810,88,393,93,68,2,154.91,0.0,0.0,0.0,0.0,0.0,0.129,0.034,0,0
2024-03-04,NL-ZH,Mobile,Email/SMS,Lifecycle-Welcome,2737,139,219,40,23,0,0.0,78.83,0.0,0.0,0.0,0.0,0.062,0.047,0,0
2024-03-04,NL-ZH,Mobile,Affiliate,Aff-NetA,22071,433,457,118,75,1,72.14,0.0,0.0,0.0,0.0,0.0,0.075,0.032,0,0
2024-03-04,NL-ZH,Mobile,Referral,ReferAFriend,946,28,168,32,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.029,0,0
2024-03-04,NL-ZH,Desktop,Paid Search,NonBrand-Home,22558,652,781,176,130,3,232.33,407.63,0.77,0.57,0.57,0.57,0.054,0.04,6402,0
2024-03-04,NL-ZH,Desktop,Paid Social,Prospecting-Video,38684,473,558,143,81,1,71.05,180.71,0.61,0.39,0.34,0.32,0.014,0.051,13461,0
2024-03-04,NL-ZH,Desktop,Organic,SEO-Core,2325,96,464,93,52,1,75.97,0.0,0.0,0.0,0.0,0.0,0.111,0.033,0,0
2024-03-04,NL-ZH,Desktop,Direct,Direct,1294,68,304,84,58,1,72.88,0.0,0.0,0.0,0.0,0.0,0.079,0.014,0,0
2024-03-04,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,2425,123,194,45,26,1,75.72,86.88,0.87,0.87,0.89,0.79,0.097,0.021,0,0
2024-03-04,NL-ZH,Desktop,Affiliate,Aff-NetA,13530,237,267,78,47,1,70.77,0.0,0.0,0.0,0.0,0.0,0.105,0.035,0,0
2024-03-04,NL-ZH,Desktop,Referral,ReferAFriend,671,13,138,35,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.023,0,0
2024-03-04,BE-BRU,Mobile,Paid Search,NonBrand-Home,25821,895,1016,283,159,4,283.8,510.48,0.75,0.56,0.51,0.48,0.208,0.023,10189,0
2024-03-04,BE-BRU,Mobile,Paid Social,Prospecting-Video,44117,514,572,154,109,1,70.31,186.91,0.58,0.38,0.34,0.37,0.091,0.069,15541,0
2024-03-04,BE-BRU,Mobile,Organic,SEO-Core,4209,152,745,148,84,2,142.47,0.0,0.0,0.0,0.0,0.0,0.021,0.036,0,0
2024-03-04,BE-BRU,Mobile,Direct,Direct,2026,35,395,68,39,1,69.05,0.0,0.0,0.0,0.0,0.0,0.176,0.042,0,0
2024-03-04,BE-BRU,Mobile,Email/SMS,Lifecycle-Reactivation,2675,155,214,55,35,1,67.17,47.96,1.4,1.4,1.4,1.25,0.08,0.026,0,0
2024-03-04,BE-BRU,Mobile,Affiliate,Aff-NetB,16661,314,299,51,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.01,0,0
2024-03-04,BE-BRU,Mobile,Referral,ReferAFriend,302,10,117,23,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.029,0,0
2024-03-04,BE-BRU,Desktop,Paid Search,Brand-Core,13743,431,523,142,99,3,209.66,234.51,1.21,0.89,0.91,0.84,0.217,0.014,6717,0
2024-03-04,BE-BRU,Desktop,Paid Social,Prospecting-Video,37699,492,491,135,85,1,70.97,188.54,0.58,0.38,0.34,0.35,0.074,0.047,9436,0
2024-03-04,BE-BRU,Desktop,Organic,SEO-Core,1644,65,360,80,48,1,70.28,0.0,0.0,0.0,0.0,0.0,0.146,0.051,0,0
2024-03-04,BE-BRU,Desktop,Direct,Direct,2127,45,384,101,61,1,69.6,0.0,0.0,0.0,0.0,0.0,0.107,0.034,0,0
2024-03-04,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,1637,81,131,32,19,0,0.0,70.68,0.0,0.0,0.0,0.0,0.053,0.037,0,0
2024-03-04,BE-BRU,Desktop,Affiliate,Aff-NetA,8342,159,188,36,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.024,0,0
2024-03-04,BE-BRU,Desktop,Referral,ReferAFriend,331,7,85,21,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.038,0,0
2024-03-04,LU-LUX,Mobile,Paid Search,NonBrand-Home,22477,765,763,179,107,2,166.54,415.95,0.54,0.4,0.37,0.37,0.134,0.029,10571,0
2024-03-04,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,30972,396,433,103,64,1,81.91,126.66,1.0,0.65,0.66,0.52,0.064,0.07,13004,0
2024-03-04,LU-LUX,Mobile,Organic,SEO-Core,2577,126,599,160,116,3,262.99,0.0,0.0,0.0,0.0,0.0,0.14,0.028,0,0
2024-03-04,LU-LUX,Mobile,Direct,Direct,1264,54,398,68,47,1,80.73,0.0,0.0,0.0,0.0,0.0,0.025,0.013,0,0
2024-03-04,LU-LUX,Mobile,Email/SMS,Lifecycle-Reactivation,1212,54,97,23,15,0,0.0,49.98,0.0,0.0,0.0,0.0,0.148,0.028,0,0
2024-03-04,LU-LUX,Mobile,Affiliate,Aff-NetB,9662,166,185,46,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.034,0,0
2024-03-04,LU-LUX,Mobile,Referral,ReferAFriend,653,24,112,27,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.034,0,0
2024-03-04,LU-LUX,Desktop,Paid Search,NonBrand-Decor,19842,616,679,142,91,2,167.97,404.21,0.56,0.42,0.42,0.32,0.041,0.016,9550,0
2024-03-04,LU-LUX,Desktop,Paid Social,Prospecting-Video,27810,352,401,105,60,1,85.16,117.76,1.12,0.72,0.64,0.67,0.038,0.058,8962,0
2024-03-04,LU-LUX,Desktop,Organic,SEO-Core,1899,59,360,99,60,1,86.13,0.0,0.0,0.0,0.0,0.0,0.066,0.036,0,0
2024-03-04,LU-LUX,Desktop,Direct,Direct,1186,50,280,55,39,1,80.26,0.0,0.0,0.0,0.0,0.0,0.12,0.032,0,0
2024-03-04,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1850,87,148,32,23,0,0.0,35.83,0.0,0.0,0.0,0.0,0.11,0.027,0,0
2024-03-04,LU-LUX,Desktop,Affiliate,Aff-NetA,8631,145,167,39,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.036,0,0
2024-03-04,LU-LUX,Desktop,Referral,ReferAFriend,372,12,83,20,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.047,0,0
2024-03-11,NL-NH,Mobile,Paid Search,NonBrand-Decor,34622,1112,1052,258,156,4,311.35,728.47,0.58,0.43,0.36,0.42,0.158,0.037,7007,0
2024-03-11,NL-NH,Mobile,Paid Social,Prospecting-Video,75418,940,930,178,114,2,149.03,322.27,0.72,0.46,0.45,0.46,0.041,0.081,22667,0
2024-03-11,NL-NH,Mobile,Organic,SEO-Core,2240,148,752,182,122,3,236.41,0.0,0.0,0.0,0.0,0.0,0.067,0.021,0,0
2024-03-11,NL-NH,Mobile,Direct,Direct,2978,52,517,122,78,2,145.54,0.0,0.0,0.0,0.0,0.0,0.095,0.03,0,0
2024-03-11,NL-NH,Mobile,Email/SMS,Lifecycle-Welcome,2875,146,230,42,28,0,0.0,77.31,0.0,0.0,0.0,0.0,0.036,0.028,0,0
2024-03-11,NL-NH,Mobile,Affiliate,Aff-NetB,18267,335,397,81,57,1,77.22,0.0,0.0,0.0,0.0,0.0,0.024,0.038,0,0
2024-03-11,NL-NH,Mobile,Referral,ReferAFriend,564,36,149,38,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.028,0,0
2024-03-11,NL-NH,Desktop,Paid Search,Brand-Core,23949,710,756,155,113,3,225.5,387.21,0.79,0.58,0.59,0.51,0.036,0.027,9964,0
2024-03-11,NL-NH,Desktop,Paid Social,Prospecting-Video,49755,614,583,151,84,1,74.28,215.5,0.53,0.34,0.32,0.3,0.143,0.055,22760,0
2024-03-11,NL-NH,Desktop,Organic,SEO-Core,1449,98,460,112,72,2,144.79,0.0,0.0,0.0,0.0,0.0,0.087,0.029,0,0
2024-03-11,NL-NH,Desktop,Direct,Direct,956,62,333,98,62,2,143.44,0.0,0.0,0.0,0.0,0.0,0.177,0.024,0,0
2024-03-11,NL-NH,Desktop,Email/SMS,Lifecycle-Welcome,2325,127,186,46,33,1,76.78,56.58,1.36,1.36,1.28,1.31,0.089,0.026,0,0
2024-03-11,NL-NH,Desktop,Affiliate,Aff-NetA,12496,214,212,43,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.031,0,0
2024-03-11,NL-NH,Desktop,Referral,ReferAFriend,494,20,104,25,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.014,0,0
2024-03-11,NL-ZH,Mobile,Paid Search,NonBrand-Home,28111,869,1041,236,165,5,368.42,568.17,0.88,0.65,0.64,0.5,0.075,0.04,11256,0
2024-03-11,NL-ZH,Mobile,Paid Social,Prospecting-Video,57173,646,735,150,109,1,75.72,223.04,0.53,0.34,0.3,0.3,0.07,0.048,25246,0
2024-03-11,NL-ZH,Mobile,Organic,SEO-Core,2648,135,627,150,82,2,152.25,0.0,0.0,0.0,0.0,0.0,0.019,0.023,0,0
2024-03-11,NL-ZH,Mobile,Direct,Direct,2226,48,501,142,97,3,214.2,0.0,0.0,0.0,0.0,0.0,0.133,0.022,0,0
2024-03-11,NL-ZH,Mobile,Email/SMS,Lifecycle-Reactivation,2737,139,219,57,39,1,70.36,47.99,1.47,1.47,1.42,1.12,0.152,0.028,0,0
2024-03-11,NL-ZH,Mobile,Affiliate,Aff-NetB,11037,217,243,49,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.029,0,0
2024-03-11,NL-ZH,Mobile,Referral,ReferAFriend,601,25,148,40,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.031,0,0
2024-03-11,NL-ZH,Desktop,Paid Search,NonBrand-Home,21128,672,819,214,135,4,285.75,440.79,0.88,0.65,0.59,0.61,0.031,0.024,6894,0
2024-03-11,NL-ZH,Desktop,Paid Social,Retargeting-Catalog,55862,630,688,209,118,1,77.67,223.33,0.54,0.35,0.35,0.31,0.064,0.047,22482,0
2024-03-11,NL-ZH,Desktop,Organic,SEO-Core,1372,72,394,91,67,1,73.57,0.0,0.0,0.0,0.0,0.0,0.201,0.035,0,0
2024-03-11,NL-ZH,Desktop,Direct,Direct,1529,89,448,100,56,1,73.35,0.0,0.0,0.0,0.0,0.0,0.145,0.029,0,0
2024-03-11,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,2487,103,199,51,34,1,75.03,65.46,1.15,1.15,1.1,0.92,0.008,0.035,0,0
2024-03-11,NL-ZH,Desktop,Affiliate,Aff-NetB,10669,198,220,56,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.028,0,0
2024-03-11,NL-ZH,Desktop,Referral,ReferAFriend,468,19,105,25,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.032,0,0
2024-03-11,BE-BRU,Mobile,Paid Search,Brand-Core,18704,552,607,106,62,2,141.7,316.53,0.6,0.45,0.44,0.39,0.062,0.037,5900,0
2024-03-11,BE-BRU,Mobile,Paid Social,Prospecting-Video,35844,415,508,130,78,1,71.6,157.5,0.7,0.45,0.44,0.37,0.025,0.067,10812,0
2024-03-11,BE-BRU,Mobile,Organic,SEO-Core,1325,26,379,104,64,1,70.8,0.0,0.0,0.0,0.0,0.0,0.077,0.024,0,0
2024-03-11,BE-BRU,Mobile,Direct,Direct,852,25,419,119,67,2,136.27,0.0,0.0,0.0,0.0,0.0,0.058,0.023,0,0
2024-03-11,BE-BRU,Mobile,Email/SMS,Lifecycle-Reactivation,3387,169,271,48,29,1,71.48,44.05,1.62,1.62,1.49,1.54,0.068,0.039,0,0
2024-03-11,BE-BRU,Mobile,Affiliate,Aff-NetA,17317,325,373,81,58,1,70.52,0.0,0.0,0.0,0.0,0.0,0.158,0.052,0,0
2024-03-11,BE-BRU,Mobile,Referral,ReferAFriend,587,27,124,27,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.038,0,0
2024-03-11,BE-BRU,Desktop,Paid Search,NonBrand-Decor,19842,651,738,190,134,4,280.5,371.96,1.02,0.75,0.75,0.74,0.35,0.019,8488,0
2024-03-11,BE-BRU,Desktop,Paid Social,Retargeting-Catalog,26321,325,335,92,67,1,70.9,111.51,0.99,0.64,0.6,0.52,0.07,0.048,7537,0
2024-03-11,BE-BRU,Desktop,Organic,SEO-Core,1688,67,379,108,68,2,140.14,0.0,0.0,0.0,0.0,0.0,0.171,0.026,0,0
2024-03-11,BE-BRU,Desktop,Direct,Direct,1138,40,299,83,62,2,133.58,0.0,0.0,0.0,0.0,0.0,0.155,0.048,0,0
2024-03-11,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,2025,107,162,43,23,0,0.0,39.59,0.0,0.0,0.0,0.0,0.032,0.033,0,0
2024-03-11,BE-BRU,Desktop,Affiliate,Aff-NetA,10208,183,215,45,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.034,0,0
2024-03-11,BE-BRU,Desktop,Referral,ReferAFriend,320,6,116,27,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.008,0,0
2024-03-11,LU-LUX,Mobile,Paid Search,Brand-Core,27152,819,904,180,124,3,252.42,446.36,0.76,0.57,0.59,0.48,0.072,0.029,12567,0
2024-03-11,LU-LUX,Mobile,Paid Social,Prospecting-Video,43570,559,574,127,80,1,85.49,207.42,0.64,0.41,0.38,0.4,0.093,0.042,20589,0
2024-03-11,LU-LUX,Mobile,Organic,SEO-Core,2352,67,510,93,59,1,86.5,0.0,0.0,0.0,0.0,0.0,0.068,0.045,0,0
2024-03-11,LU-LUX,Mobile,Direct,Direct,1886,40,352,90,61,2,166.85,0.0,0.0,0.0,0.0,0.0,0.031,0.034,0,0
2024-03-11,LU-LUX,Mobile,Email/SMS,Lifecycle-Welcome,2012,94,161,34,23,0,0.0,70.28,0.0,0.0,0.0,0.0,0.237,0.02,0,0
2024-03-11,LU-LUX,Mobile,Affiliate,Aff-NetA,11272,191,215,44,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0,0
2024-03-11,LU-LUX,Mobile,Referral,ReferAFriend,335,18,81,21,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.024,0,0
2024-03-11,LU-LUX,Desktop,Paid Search,NonBrand-Home,14185,417,520,133,90,2,161.01,233.41,0.93,0.69,0.62,0.65,0.12,0.03,4053,0
2024-03-11,LU-LUX,Desktop,Paid Social,Retargeting-Catalog,54544,696,657,154,108,2,162.17,221.65,1.13,0.73,0.72,0.64,0.042,0.054,24268,0
2024-03-11,LU-LUX,Desktop,Organic,SEO-Core,2116,60,363,93,65,1,82.98,0.0,0.0,0.0,0.0,0.0,0.087,0.029,0,0
2024-03-11,LU-LUX,Desktop,Direct,Direct,873,71,285,71,42,1,87.44,0.0,0.0,0.0,0.0,0.0,0.092,0.025,0,0
2024-03-11,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1712,73,137,31,17,0,0.0,32.64,0.0,0.0,0.0,0.0,0.061,0.029,0,0
2024-03-11,LU-LUX,Desktop,Affiliate,Aff-NetB,9448,177,196,56,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.027,0,0
2024-03-11,LU-LUX,Desktop,Referral,ReferAFriend,544,13,92,18,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.027,0,0
2024-03-18,NL-NH,Mobile,Paid Search,NonBrand-Decor,23619,810,924,160,90,2,142.53,456.71,0.42,0.31,0.27,0.3,0.025,0.013,5717,0
2024-03-18,NL-NH,Mobile,Paid Social,Prospecting-Video,63867,793,810,182,109,1,76.92,288.51,0.41,0.27,0.26,0.25,0.183,0.06,15658,0
2024-03-18,NL-NH,Mobile,Organic,SEO-Core,1246,49,517,92,66,1,78.59,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0,0
2024-03-18,NL-NH,Mobile,Direct,Direct,1216,90,548,147,86,3,231.81,0.0,0.0,0.0,0.0,0.0,0.161,0.035,0,0
2024-03-18,NL-NH,Mobile,Email/SMS,Lifecycle-Welcome,3362,152,269,53,38,1,76.86,38.43,2.0,2.0,1.96,1.95,0.201,0.036,0,0
2024-03-18,NL-NH,Mobile,Affiliate,Aff-NetB,18426,320,288,75,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.017,0,0
2024-03-18,NL-NH,Mobile,Referral,ReferAFriend,837,18,179,35,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036,0,0
2024-03-18,NL-NH,Desktop,Paid Search,Brand-Core,21528,696,768,227,130,3,223.14,430.87,0.7,0.52,0.44,0.41,0.008,0.022,10266,0
2024-03-18,NL-NH,Desktop,Paid Social,Prospecting-Video,60223,684,688,200,116,1,77.37,235.74,0.51,0.33,0.32,0.28,0.021,0.051,23103,0
2024-03-18,NL-NH,Desktop,Organic,SEO-Core,1374,74,549,111,79,2,155.3,0.0,0.0,0.0,0.0,0.0,0.227,0.036,0,0
2024-03-18,NL-NH,Desktop,Direct,Direct,1449,44,419,87,63,2,158.88,0.0,0.0,0.0,0.0,0.0,0.04,0.026,0,0
2024-03-18,NL-NH,Desktop,Email/SMS,Lifecycle-Welcome,2600,143,208,57,36,1,76.01,36.26,2.1,2.1,2.15,2.09,0.031,0.018,0,0
2024-03-18,NL-NH,Desktop,Affiliate,Aff-NetB,10580,178,187,58,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.037,0,0
2024-03-18,NL-NH,Desktop,Referral,ReferAFriend,299,12,102,25,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.017,0,0
2024-03-18,NL-ZH,Mobile,Paid Search,NonBrand-Home,16638,493,579,141,97,2,153.82,321.87,0.65,0.48,0.41,0.45,0.153,0.034,5755,0
2024-03-18,NL-ZH,Mobile,Paid Social,Retargeting-Catalog,39309,485,572,112,67,1,75.32,178.68,0.65,0.42,0.4,0.32,0.093,0.06,13881,0
2024-03-18,NL-ZH,Mobile,Organic,SEO-Core,1570,167,724,146,96,2,143.42,0.0,0.0,0.0,0.0,0.0,0.104,0.046,0,0
2024-03-18,NL-ZH,Mobile,Direct,Direct,1305,37,515,99,61,2,143.24,0.0,0.0,0.0,0.0,0.0,0.122,0.033,0,0
2024-03-18,NL-ZH,Mobile,Email/SMS,Lifecycle-Reactivation,3012,164,241,63,41,1,70.34,68.35,1.03,1.03,1.0,0.84,0.143,0.046,0,0
2024-03-18,NL-ZH,Mobile,Affiliate,Aff-NetB,12678,231,263,57,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.057,0,0
2024-03-18,NL-ZH,Mobile,Referral,ReferAFriend,305,22,143,26,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.036,0,0
2024-03-18,NL-ZH,Desktop,Paid Search,Brand-Core,16287,553,615,126,93,2,154.18,303.52,0.69,0.51,0.49,0.39,0.124,0.04,8030,0
2024-03-18,NL-ZH,Desktop,Paid Social,Prospecting-Video,42354,520,612,191,129,2,142.21,164.99,1.34,0.86,0.78,0.85,0.191,0.058,19419,0
2024-03-18,NL-ZH,Desktop,Organic,SEO-Core,2136,86,481,132,97,2,140.84,0.0,0.0,0.0,0.0,0.0,0.025,0.043,0,0
2024-03-18,NL-ZH,Desktop,Direct,Direct,724,39,284,84,60,2,152.76,0.0,0.0,0.0,0.0,0.0,0.109,0.036,0,0
2024-03-18,NL-ZH,Desktop,Email/SMS,Lifecycle-Reactivation,2662,138,213,66,46,1,74.41,32.02,2.32,2.32,2.42,2.19,0.179,0.033,0,0
2024-03-18,NL-ZH,Desktop,Affiliate,Aff-NetA,12103,220,232,70,49,1,75.95,0.0,0.0,0.0,0.0,0.0,0.208,0.024,0,0
2024-03-18,NL-ZH,Desktop,Referral,ReferAFriend,379,6,85,20,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.039,0,0
2024-03-18,BE-BRU,Mobile,Paid Search,NonBrand-Decor,26689,783,846,156,105,3,212.2,460.6,0.62,0.46,0.45,0.35,0.143,0.033,12323,0
2024-03-18,BE-BRU,Mobile,Paid Social,Retargeting-Catalog,46511,507,518,119,76,1,68.24,176.52,0.6,0.39,0.33,0.36,0.067,0.068,20884,0
2024-03-18,BE-BRU,Mobile,Organic,SEO-Core,1991,25,423,104,59,1,70.72,0.0,0.0,0.0,0.0,0.0,0.17,0.025,0,0
2024-03-18,BE-BRU,Mobile,Direct,Direct,2490,64,476,116,66,2,135.3,0.0,0.0,0.0,0.0,0.0,0.196,0.022,0,0
2024-03-18,BE-BRU,Mobile,Email/SMS,Lifecycle-Reactivation,2675,122,214,40,25,0,0.0,40.93,0.0,0.0,0.0,0.0,0.072,0.038,0,0
2024-03-18,BE-BRU,Mobile,Affiliate,Aff-NetB,11050,191,179,34,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.044,0,0
2024-03-18,BE-BRU,Mobile,Referral,ReferAFriend,422,25,143,36,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.037,0,0
2024-03-18,BE-BRU,Desktop,Paid Search,NonBrand-Decor,18524,545,642,177,113,3,198.66,301.55,0.89,0.66,0.67,0.53,0.141,0.03,4399,0
2024-03-18,BE-BRU,Desktop,Paid Social,Prospecting-Video,46652,584,603,126,92,1,67.21,209.47,0.5,0.32,0.29,0.31,0.045,0.046,17705,0
2024-03-18,BE-BRU,Desktop,Organic,SEO-Core,1339,70,436,122,71,1,72.86,0.0,0.0,0.0,0.0,0.0,0.062,0.029,0,0
2024-03-18,BE-BRU,Desktop,Direct,Direct,1501,44,381,95,53,1,72.8,0.0,0.0,0.0,0.0,0.0,0.113,0.045,0,0
2024-03-18,BE-BRU,Desktop,Email/SMS,Lifecycle-Welcome,1937,78,155,40,22,0,0.0,55.4,0.0,0.0,0.0,0.0,0.089,0.033,0,0
2024-03-18,BE-BRU,Desktop,Affiliate,Aff-NetB,7235,120,121,36,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.015,0,0
2024-03-18,BE-BRU,Desktop,Referral,ReferAFriend,373,9,88,21,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.032,0,0
2024-03-18,LU-LUX,Mobile,Paid Search,NonBrand-Decor,21997,696,797,191,112,3,256.16,437.03,0.79,0.59,0.52,0.46,0.031,0.032,8406,0
2024-03-18,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,43167,540,551,102,73,1,80.37,192.82,0.65,0.42,0.43,0.4,0.054,0.061,14730,0
2024-03-18,LU-LUX,Mobile,Organic,SEO-Core,1019,109,497,90,56,1,81.48,0.0,0.0,0.0,0.0,0.0,0.102,0.024,0,0
2024-03-18,LU-LUX,Mobile,Direct,Direct,1308,44,288,74,54,2,173.4,0.0,0.0,0.0,0.0,0.0,0.041,0.026,0,0
2024-03-18,LU-LUX,Mobile,Email/SMS,Lifecycle-Reactivation,2737,138,219,55,32,1,85.23,58.42,1.46,1.46,1.31,1.35,0.006,0.033,0,0
2024-03-18,LU-LUX,Mobile,Affiliate,Aff-NetA,9540,184,215,40,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.039,0,0
2024-03-18,LU-LUX,Mobile,Referral,ReferAFriend,424,13,139,23,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.032,0,0
2024-03-18,LU-LUX,Desktop,Paid Search,Brand-Core,15114,471,555,156,88,2,161.66,262.25,0.83,0.62,0.62,0.52,0.182,0.034,6639,0
2024-03-18,LU-LUX,Desktop,Paid Social,Retargeting-Catalog,36417,471,468,124,81,1,84.08,150.1,0.87,0.56,0.51,0.52,0.181,0.048,15566,0
2024-03-18,LU-LUX,Desktop,Organic,SEO-Core,581,62,287,57,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.044,0,0
2024-03-18,LU-LUX,Desktop,Direct,Direct,827,46,231,48,33,1,84.11,0.0,0.0,0.0,0.0,0.0,0.177,0.035,0,0
2024-03-18,LU-LUX,Desktop,Email/SMS,Lifecycle-Welcome,1600,87,128,33,22,0,0.0,39.42,0.0,0.0,0.0,0.0,0.1,0.026,0,0
2024-03-18,LU-LUX,Desktop,Affiliate,Aff-NetB,5455,88,103,22,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.032,0,0
2024-03-18,LU-LUX,Desktop,Referral,ReferAFriend,191,14,60,13,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.046,0,0
2024-03-25,NL-NH,Mobile,Paid Search,Brand-Core,28769,861,890,166,105,3,219.31,518.56,0.57,0.42,0.42,0.32,0.142,0.034,12463,0
2024-03-25,NL-NH,Mobile,Paid Social,Retargeting-Catalog,73966,878,998,231,169,3,227.79,313.79,1.13,0.73,0.74,0.63,0.072,0.079,27657,0
2024-03-25,NL-NH,Mobile,Organic,SEO-Core,1866,148,708,186,113,3,223.82,0.0,0.0,0.0,0.0,0.0,0.035,0.036,0,0
2024-03-25,NL-NH,Mobile,Direct,Direct,1490,72,576,140,95,3,229.19,0.0,0.0,0.0,0.0,0.0,0.172,0.015,0,0
2024-03-25,NL-NH,Mobile,Email/SMS,Lifecycle-Reactivation,3175,143,254,57,40,1,75.16,71.02,1.06,1.06,1.03,0.94,0.058,0.02,0,0
2024-03-25,NL-NH,Mobile,Affiliate,Aff-NetB,15991,266,268,48,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.022,0,0
2024-03-25,NL-NH,Mobile,Referral,ReferAFriend,534,23,153,38,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.026,0,0
